period,medication_id,medication_name,category,opening_stock,quantity_sold,quantity_restocked,closing_stock,reorder_point,unit_cost
2021-09,MED022,Ciprofloxacine 500mg,Antibiotique,50,170,120,0,20,12.0
2021-10,MED022,Ciprofloxacine 500mg,Antibiotique,94,214,120,0,20,12.0
2021-11,MED022,Ciprofloxacine 500mg,Antibiotique,117,237,120,0,20,12.0
2021-12,MED022,Ciprofloxacine 500mg,Antibiotique,166,286,120,0,20,12.0
2022-01,MED022,Ciprofloxacine 500mg,Antibiotique,153,273,120,0,20,12.0
2022-02,MED022,Ciprofloxacine 500mg,Antibiotique,98,218,120,0,20,12.0
2022-03,MED022,Ciprofloxacine 500mg,Antibiotique,85,205,120,0,20,12.0
2022-04,MED022,Ciprofloxacine 500mg,Antibiotique,37,157,120,0,20,12.0
2022-05,MED022,Ciprofloxacine 500mg,Antibiotique,23,143,120,0,20,12.0
2022-06,MED022,Ciprofloxacine 500mg,Antibiotique,0,114,120,6,20,12.0
2022-07,MED022,Ciprofloxacine 500mg,Antibiotique,6,124,120,2,20,12.0
2022-08,MED022,Ciprofloxacine 500mg,Antibiotique,19,139,120,0,20,12.0
2022-09,MED022,Ciprofloxacine 500mg,Antibiotique,56,176,120,0,20,12.0
2022-10,MED022,Ciprofloxacine 500mg,Antibiotique,102,222,120,0,20,12.0
2022-11,MED022,Ciprofloxacine 500mg,Antibiotique,123,243,120,0,20,12.0
2022-12,MED022,Ciprofloxacine 500mg,Antibiotique,167,287,120,0,20,12.0
2023-01,MED022,Ciprofloxacine 500mg,Antibiotique,164,284,120,0,20,12.0
2023-02,MED022,Ciprofloxacine 500mg,Antibiotique,93,213,120,0,20,12.0
2023-03,MED022,Ciprofloxacine 500mg,Antibiotique,91,211,120,0,20,12.0
2023-04,MED022,Ciprofloxacine 500mg,Antibiotique,37,157,120,0,20,12.0
2023-05,MED022,Ciprofloxacine 500mg,Antibiotique,30,150,120,0,20,12.0
2023-06,MED022,Ciprofloxacine 500mg,Antibiotique,0,120,120,0,20,12.0
2023-07,MED022,Ciprofloxacine 500mg,Antibiotique,4,124,120,0,20,12.0
2023-08,MED022,Ciprofloxacine 500mg,Antibiotique,28,148,120,0,20,12.0
2023-09,MED022,Ciprofloxacine 500mg,Antibiotique,61,181,120,0,20,12.0
2023-10,MED022,Ciprofloxacine 500mg,Antibiotique,109,229,120,0,20,12.0
2023-11,MED022,Ciprofloxacine 500mg,Antibiotique,141,261,120,0,20,12.0
2023-12,MED022,Ciprofloxacine 500mg,Antibiotique,198,318,120,0,20,12.0
2024-01,MED022,Ciprofloxacine 500mg,Antibiotique,174,294,120,0,20,12.0
2024-02,MED022,Ciprofloxacine 500mg,Antibiotique,112,232,120,0,20,12.0
2024-03,MED022,Ciprofloxacine 500mg,Antibiotique,97,217,120,0,20,12.0
2024-04,MED022,Ciprofloxacine 500mg,Antibiotique,41,161,120,0,20,12.0
2024-05,MED022,Ciprofloxacine 500mg,Antibiotique,32,152,120,0,20,12.0
2024-06,MED022,Ciprofloxacine 500mg,Antibiotique,1,121,120,0,20,12.0
2024-07,MED022,Ciprofloxacine 500mg,Antibiotique,13,133,120,0,20,12.0
2024-08,MED022,Ciprofloxacine 500mg,Antibiotique,39,159,120,0,20,12.0
2024-09,MED022,Ciprofloxacine 500mg,Antibiotique,63,183,120,0,20,12.0
2024-10,MED022,Ciprofloxacine 500mg,Antibiotique,119,239,120,0,20,12.0
2024-11,MED022,Ciprofloxacine 500mg,Antibiotique,162,282,120,0,20,12.0
2024-12,MED022,Ciprofloxacine 500mg,Antibiotique,208,328,120,0,20,12.0
2025-01,MED022,Ciprofloxacine 500mg,Antibiotique,185,305,120,0,20,12.0
2025-02,MED022,Ciprofloxacine 500mg,Antibiotique,116,236,120,0,20,12.0
2025-03,MED022,Ciprofloxacine 500mg,Antibiotique,83,203,120,0,20,12.0
2020-01,MED023,Doxycycline 100mg,Antibiotique,206,206,0,0,20,8.5
2020-02,MED023,Doxycycline 100mg,Antibiotique,54,174,120,0,20,8.5
2020-03,MED023,Doxycycline 100mg,Antibiotique,29,149,120,0,20,8.5
2020-04,MED023,Doxycycline 100mg,Antibiotique,0,113,120,7,20,8.5
2020-05,MED023,Doxycycline 100mg,Antibiotique,7,111,120,16,20,8.5
2020-06,MED023,Doxycycline 100mg,Antibiotique,16,88,120,48,20,8.5
2020-07,MED023,Doxycycline 100mg,Antibiotique,95,95,0,0,20,8.5
2020-08,MED023,Doxycycline 100mg,Antibiotique,0,104,120,16,20,8.5
2020-09,MED023,Doxycycline 100mg,Antibiotique,16,132,120,4,20,8.5
2020-10,MED023,Doxycycline 100mg,Antibiotique,59,179,120,0,20,8.5
2020-11,MED023,Doxycycline 100mg,Antibiotique,61,181,120,0,20,8.5
2020-12,MED023,Doxycycline 100mg,Antibiotique,108,228,120,0,20,8.5
2021-01,MED023,Doxycycline 100mg,Antibiotique,94,214,120,0,20,8.5
2021-02,MED023,Doxycycline 100mg,Antibiotique,43,163,120,0,20,8.5
2021-03,MED023,Doxycycline 100mg,Antibiotique,41,161,120,0,20,8.5
2021-04,MED023,Doxycycline 100mg,Antibiotique,3,123,120,0,20,8.5
2021-05,MED023,Doxycycline 100mg,Antibiotique,0,112,120,8,20,8.5
2021-06,MED023,Doxycycline 100mg,Antibiotique,8,94,120,34,20,8.5
2021-07,MED023,Doxycycline 100mg,Antibiotique,34,93,120,61,20,8.5
2021-08,MED023,Doxycycline 100mg,Antibiotique,115,115,0,0,20,8.5
2021-09,MED023,Doxycycline 100mg,Antibiotique,13,133,120,0,20,8.5
2021-10,MED023,Doxycycline 100mg,Antibiotique,52,172,120,0,20,8.5
2021-11,MED023,Doxycycline 100mg,Antibiotique,86,206,120,0,20,8.5
2021-12,MED023,Doxycycline 100mg,Antibiotique,126,246,120,0,20,8.5
2022-01,MED023,Doxycycline 100mg,Antibiotique,108,228,120,0,20,8.5
2022-02,MED023,Doxycycline 100mg,Antibiotique,63,183,120,0,20,8.5
2022-03,MED023,Doxycycline 100mg,Antibiotique,49,169,120,0,20,8.5
2022-04,MED023,Doxycycline 100mg,Antibiotique,12,132,120,0,20,8.5
2022-05,MED023,Doxycycline 100mg,Antibiotique,0,119,120,1,20,8.5
2022-06,MED023,Doxycycline 100mg,Antibiotique,1,98,120,23,20,8.5
2022-07,MED023,Doxycycline 100mg,Antibiotique,23,96,120,47,20,8.5
2022-08,MED023,Doxycycline 100mg,Antibiotique,122,122,0,0,20,8.5
2022-09,MED023,Doxycycline 100mg,Antibiotique,18,138,120,0,20,8.5
2022-10,MED023,Doxycycline 100mg,Antibiotique,66,186,120,0,20,8.5
2022-11,MED023,Doxycycline 100mg,Antibiotique,94,214,120,0,20,8.5
2022-12,MED023,Doxycycline 100mg,Antibiotique,121,241,120,0,20,8.5
2023-01,MED023,Doxycycline 100mg,Antibiotique,110,230,120,0,20,8.5
2023-02,MED023,Doxycycline 100mg,Antibiotique,51,171,120,0,20,8.5
2023-03,MED023,Doxycycline 100mg,Antibiotique,46,166,120,0,20,8.5
2023-04,MED023,Doxycycline 100mg,Antibiotique,17,137,120,0,20,8.5
2023-05,MED023,Doxycycline 100mg,Antibiotique,0,116,120,4,20,8.5
2023-06,MED023,Doxycycline 100mg,Antibiotique,4,98,120,26,20,8.5
2023-07,MED023,Doxycycline 100mg,Antibiotique,26,101,120,45,20,8.5
2023-08,MED023,Doxycycline 100mg,Antibiotique,125,125,0,0,20,8.5
2023-09,MED023,Doxycycline 100mg,Antibiotique,32,152,120,0,20,8.5
2023-10,MED023,Doxycycline 100mg,Antibiotique,61,181,120,0,20,8.5
2023-11,MED023,Doxycycline 100mg,Antibiotique,118,238,120,0,20,8.5
2023-12,MED023,Doxycycline 100mg,Antibiotique,125,245,120,0,20,8.5
2024-01,MED023,Doxycycline 100mg,Antibiotique,123,243,120,0,20,8.5
2024-02,MED023,Doxycycline 100mg,Antibiotique,84,204,120,0,20,8.5
2024-03,MED023,Doxycycline 100mg,Antibiotique,50,170,120,0,20,8.5
2024-04,MED023,Doxycycline 100mg,Antibiotique,15,135,120,0,20,8.5
2024-05,MED023,Doxycycline 100mg,Antibiotique,7,127,120,0,20,8.5
2024-06,MED023,Doxycycline 100mg,Antibiotique,0,105,120,15,20,8.5
2024-07,MED023,Doxycycline 100mg,Antibiotique,15,107,120,28,20,8.5
2024-08,MED023,Doxycycline 100mg,Antibiotique,28,125,120,23,20,8.5
2024-09,MED023,Doxycycline 100mg,Antibiotique,30,150,120,0,20,8.5
2024-10,MED023,Doxycycline 100mg,Antibiotique,68,188,120,0,20,8.5
2024-11,MED023,Doxycycline 100mg,Antibiotique,108,228,120,0,20,8.5
2024-12,MED023,Doxycycline 100mg,Antibiotique,147,267,120,0,20,8.5
2025-01,MED023,Doxycycline 100mg,Antibiotique,135,255,120,0,20,8.5
2025-02,MED023,Doxycycline 100mg,Antibiotique,72,192,120,0,20,8.5
2025-03,MED023,Doxycycline 100mg,Antibiotique,43,163,120,0,20,8.5
2020-01,MED024,Prednisolone 5mg,Corticoïde,275,275,0,0,25,4.5
2020-02,MED024,Prednisolone 5mg,Corticoïde,72,222,150,0,25,4.5
2020-03,MED024,Prednisolone 5mg,Corticoïde,45,195,150,0,25,4.5
2020-04,MED024,Prednisolone 5mg,Corticoïde,44,194,150,0,25,4.5
2020-05,MED024,Prednisolone 5mg,Corticoïde,24,174,150,0,25,4.5
2020-06,MED024,Prednisolone 5mg,Corticoïde,5,155,150,0,25,4.5
2020-07,MED024,Prednisolone 5mg,Corticoïde,4,154,150,0,25,4.5
2020-08,MED024,Prednisolone 5mg,Corticoïde,27,177,150,0,25,4.5
2020-09,MED024,Prednisolone 5mg,Corticoïde,42,192,150,0,25,4.5
2020-10,MED024,Prednisolone 5mg,Corticoïde,77,227,150,0,25,4.5
2020-11,MED024,Prednisolone 5mg,Corticoïde,78,228,150,0,25,4.5
2020-12,MED024,Prednisolone 5mg,Corticoïde,113,263,150,0,25,4.5
2021-01,MED024,Prednisolone 5mg,Corticoïde,108,258,150,0,25,4.5
2021-02,MED024,Prednisolone 5mg,Corticoïde,79,229,150,0,25,4.5
2021-03,MED024,Prednisolone 5mg,Corticoïde,48,198,150,0,25,4.5
2021-04,MED024,Prednisolone 5mg,Corticoïde,34,184,150,0,25,4.5
2021-05,MED024,Prednisolone 5mg,Corticoïde,33,183,150,0,25,4.5
2021-06,MED024,Prednisolone 5mg,Corticoïde,9,159,150,0,25,4.5
2021-07,MED024,Prednisolone 5mg,Corticoïde,15,165,150,0,25,4.5
2021-08,MED024,Prednisolone 5mg,Corticoïde,37,187,150,0,25,4.5
2021-09,MED024,Prednisolone 5mg,Corticoïde,55,205,150,0,25,4.5
2021-10,MED024,Prednisolone 5mg,Corticoïde,87,237,150,0,25,4.5
2021-11,MED024,Prednisolone 5mg,Corticoïde,103,253,150,0,25,4.5
2021-12,MED024,Prednisolone 5mg,Corticoïde,126,276,150,0,25,4.5
2022-01,MED024,Prednisolone 5mg,Corticoïde,120,270,150,0,25,4.5
2022-02,MED024,Prednisolone 5mg,Corticoïde,75,225,150,0,25,4.5
2022-03,MED024,Prednisolone 5mg,Corticoïde,57,207,150,0,25,4.5
2022-04,MED024,Prednisolone 5mg,Corticoïde,63,213,150,0,25,4.5
2022-05,MED024,Prednisolone 5mg,Corticoïde,40,190,150,0,25,4.5
2022-06,MED024,Prednisolone 5mg,Corticoïde,14,164,150,0,25,4.5
2022-07,MED024,Prednisolone 5mg,Corticoïde,10,160,150,0,25,4.5
2022-08,MED024,Prednisolone 5mg,Corticoïde,49,199,150,0,25,4.5
2022-09,MED024,Prednisolone 5mg,Corticoïde,56,206,150,0,25,4.5
2022-10,MED024,Prednisolone 5mg,Corticoïde,78,228,150,0,25,4.5
2022-11,MED024,Prednisolone 5mg,Corticoïde,103,253,150,0,25,4.5
2022-12,MED024,Prednisolone 5mg,Corticoïde,137,287,150,0,25,4.5
2023-01,MED024,Prednisolone 5mg,Corticoïde,129,279,150,0,25,4.5
2023-02,MED024,Prednisolone 5mg,Corticoïde,100,250,150,0,25,4.5
2023-03,MED024,Prednisolone 5mg,Corticoïde,67,217,150,0,25,4.5
2023-04,MED024,Prednisolone 5mg,Corticoïde,52,202,150,0,25,4.5
2023-05,MED024,Prednisolone 5mg,Corticoïde,44,194,150,0,25,4.5
2023-06,MED024,Prednisolone 5mg,Corticoïde,22,172,150,0,25,4.5
2023-07,MED024,Prednisolone 5mg,Corticoïde,27,177,150,0,25,4.5
2023-08,MED024,Prednisolone 5mg,Corticoïde,56,206,150,0,25,4.5
2023-09,MED024,Prednisolone 5mg,Corticoïde,63,213,150,0,25,4.5
2023-10,MED024,Prednisolone 5mg,Corticoïde,110,260,150,0,25,4.5
2023-11,MED024,Prednisolone 5mg,Corticoïde,100,250,150,0,25,4.5
2023-12,MED024,Prednisolone 5mg,Corticoïde,137,287,150,0,25,4.5
2024-01,MED024,Prednisolone 5mg,Corticoïde,152,302,150,0,25,4.5
2024-02,MED024,Prednisolone 5mg,Corticoïde,104,254,150,0,25,4.5
2024-03,MED024,Prednisolone 5mg,Corticoïde,77,227,150,0,25,4.5
2024-04,MED024,Prednisolone 5mg,Corticoïde,71,221,150,0,25,4.5
2024-05,MED024,Prednisolone 5mg,Corticoïde,50,200,150,0,25,4.5
2024-06,MED024,Prednisolone 5mg,Corticoïde,21,171,150,0,25,4.5
2024-07,MED024,Prednisolone 5mg,Corticoïde,31,181,150,0,25,4.5
2024-08,MED024,Prednisolone 5mg,Corticoïde,54,204,150,0,25,4.5
2024-09,MED024,Prednisolone 5mg,Corticoïde,59,209,150,0,25,4.5
2024-10,MED024,Prednisolone 5mg,Corticoïde,106,256,150,0,25,4.5
2024-11,MED024,Prednisolone 5mg,Corticoïde,137,287,150,0,25,4.5
2024-12,MED024,Prednisolone 5mg,Corticoïde,149,299,150,0,25,4.5
2025-01,MED024,Prednisolone 5mg,Corticoïde,137,287,150,0,25,4.5
2025-02,MED024,Prednisolone 5mg,Corticoïde,111,261,150,0,25,4.5
2025-03,MED024,Prednisolone 5mg,Corticoïde,74,224,150,0,25,4.5
2020-01,MED025,Vitamine D3 1000UI,Supplément,440,440,0,0,40,3.5
2020-02,MED025,Vitamine D3 1000UI,Supplément,148,388,240,0,40,3.5
2020-03,MED025,Vitamine D3 1000UI,Supplément,120,360,240,0,40,3.5
2020-04,MED025,Vitamine D3 1000UI,Supplément,117,357,240,0,40,3.5
2020-05,MED025,Vitamine D3 1000UI,Supplément,60,300,240,0,40,3.5
2020-06,MED025,Vitamine D3 1000UI,Supplément,42,282,240,0,40,3.5
2020-07,MED025,Vitamine D3 1000UI,Supplément,43,283,240,0,40,3.5
2020-08,MED025,Vitamine D3 1000UI,Supplément,57,297,240,0,40,3.5
2020-09,MED025,Vitamine D3 1000UI,Supplément,120,360,240,0,40,3.5
2020-10,MED025,Vitamine D3 1000UI,Supplément,159,399,240,0,40,3.5
2020-11,MED025,Vitamine D3 1000UI,Supplément,176,416,240,0,40,3.5
2020-12,MED025,Vitamine D3 1000UI,Supplément,223,463,240,0,40,3.5
2021-01,MED025,Vitamine D3 1000UI,Supplément,191,431,240,0,40,3.5
2021-02,MED025,Vitamine D3 1000UI,Supplément,114,354,240,0,40,3.5
2021-03,MED025,Vitamine D3 1000UI,Supplément,126,366,240,0,40,3.5
2021-04,MED025,Vitamine D3 1000UI,Supplément,132,372,240,0,40,3.5
2021-05,MED025,Vitamine D3 1000UI,Supplément,79,319,240,0,40,3.5
2021-06,MED025,Vitamine D3 1000UI,Supplément,45,285,240,0,40,3.5
2021-07,MED025,Vitamine D3 1000UI,Supplément,58,298,240,0,40,3.5
2021-08,MED025,Vitamine D3 1000UI,Supplément,81,321,240,0,40,3.5
2021-09,MED025,Vitamine D3 1000UI,Supplément,101,341,240,0,40,3.5
2021-10,MED025,Vitamine D3 1000UI,Supplément,168,408,240,0,40,3.5
2021-11,MED025,Vitamine D3 1000UI,Supplément,218,458,240,0,40,3.5
2021-12,MED025,Vitamine D3 1000UI,Supplément,231,471,240,0,40,3.5
2022-01,MED025,Vitamine D3 1000UI,Supplément,189,429,240,0,40,3.5
2022-02,MED025,Vitamine D3 1000UI,Supplément,141,381,240,0,40,3.5
2022-03,MED025,Vitamine D3 1000UI,Supplément,139,379,240,0,40,3.5
2022-04,MED025,Vitamine D3 1000UI,Supplément,109,349,240,0,40,3.5
2022-05,MED025,Vitamine D3 1000UI,Supplément,90,330,240,0,40,3.5
2022-06,MED025,Vitamine D3 1000UI,Supplément,50,290,240,0,40,3.5
2022-07,MED025,Vitamine D3 1000UI,Supplément,52,292,240,0,40,3.5
2022-08,MED025,Vitamine D3 1000UI,Supplément,92,332,240,0,40,3.5
2022-09,MED025,Vitamine D3 1000UI,Supplément,143,383,240,0,40,3.5
2022-10,MED025,Vitamine D3 1000UI,Supplément,185,425,240,0,40,3.5
2022-11,MED025,Vitamine D3 1000UI,Supplément,192,432,240,0,40,3.5
2022-12,MED025,Vitamine D3 1000UI,Supplément,273,513,240,0,40,3.5
2023-01,MED025,Vitamine D3 1000UI,Supplément,204,444,240,0,40,3.5
2023-02,MED025,Vitamine D3 1000UI,Supplément,149,389,240,0,40,3.5
2023-03,MED025,Vitamine D3 1000UI,Supplément,139,379,240,0,40,3.5
2023-04,MED025,Vitamine D3 1000UI,Supplément,103,343,240,0,40,3.5
2023-05,MED025,Vitamine D3 1000UI,Supplément,110,350,240,0,40,3.5
2023-06,MED025,Vitamine D3 1000UI,Supplément,55,295,240,0,40,3.5
2023-07,MED025,Vitamine D3 1000UI,Supplément,56,296,240,0,40,3.5
2023-08,MED025,Vitamine D3 1000UI,Supplément,100,340,240,0,40,3.5
2023-09,MED025,Vitamine D3 1000UI,Supplément,160,400,240,0,40,3.5
2023-10,MED025,Vitamine D3 1000UI,Supplément,177,417,240,0,40,3.5
2023-11,MED025,Vitamine D3 1000UI,Supplément,225,465,240,0,40,3.5
2023-12,MED025,Vitamine D3 1000UI,Supplément,264,504,240,0,40,3.5
2024-01,MED025,Vitamine D3 1000UI,Supplément,232,472,240,0,40,3.5
2024-02,MED025,Vitamine D3 1000UI,Supplément,168,408,240,0,40,3.5
2024-03,MED025,Vitamine D3 1000UI,Supplément,160,400,240,0,40,3.5
2024-04,MED025,Vitamine D3 1000UI,Supplément,139,379,240,0,40,3.5
2024-05,MED025,Vitamine D3 1000UI,Supplément,131,371,240,0,40,3.5
2024-06,MED025,Vitamine D3 1000UI,Supplément,66,306,240,0,40,3.5
2024-07,MED025,Vitamine D3 1000UI,Supplément,78,318,240,0,40,3.5
2024-08,MED025,Vitamine D3 1000UI,Supplément,132,372,240,0,40,3.5
2024-09,MED025,Vitamine D3 1000UI,Supplément,169,409,240,0,40,3.5
2024-10,MED025,Vitamine D3 1000UI,Supplément,207,447,240,0,40,3.5
2024-11,MED025,Vitamine D3 1000UI,Supplément,246,486,240,0,40,3.5
2024-12,MED025,Vitamine D3 1000UI,Supplément,258,498,240,0,40,3.5
2025-01,MED025,Vitamine D3 1000UI,Supplément,268,508,240,0,40,3.5
2025-02,MED025,Vitamine D3 1000UI,Supplément,162,402,240,0,40,3.5
2025-03,MED025,Vitamine D3 1000UI,Supplément,167,407,240,0,40,3.5
2020-01,MED026,Magnésium 300mg,Supplément,346,346,0,0,35,4.0
2020-02,MED026,Magnésium 300mg,Supplément,90,300,210,0,35,4.0
2020-03,MED026,Magnésium 300mg,Supplément,92,302,210,0,35,4.0
2020-04,MED026,Magnésium 300mg,Supplément,73,283,210,0,35,4.0
2020-05,MED026,Magnésium 300mg,Supplément,55,265,210,0,35,4.0
2020-06,MED026,Magnésium 300mg,Supplément,25,235,210,0,35,4.0
2020-07,MED026,Magnésium 300mg,Supplément,18,228,210,0,35,4.0
2020-08,MED026,Magnésium 300mg,Supplément,51,261,210,0,35,4.0
2020-09,MED026,Magnésium 300mg,Supplément,79,289,210,0,35,4.0
2020-10,MED026,Magnésium 300mg,Supplément,129,339,210,0,35,4.0
2020-11,MED026,Magnésium 300mg,Supplément,133,343,210,0,35,4.0
2020-12,MED026,Magnésium 300mg,Supplément,177,387,210,0,35,4.0
2021-01,MED026,Magnésium 300mg,Supplément,155,365,210,0,35,4.0
2021-02,MED026,Magnésium 300mg,Supplément,109,319,210,0,35,4.0
2021-03,MED026,Magnésium 300mg,Supplément,92,302,210,0,35,4.0
2021-04,MED026,Magnésium 300mg,Supplément,81,291,210,0,35,4.0
2021-05,MED026,Magnésium 300mg,Supplément,65,275,210,0,35,4.0
2021-06,MED026,Magnésium 300mg,Supplément,34,244,210,0,35,4.0
2021-07,MED026,Magnésium 300mg,Supplément,25,235,210,0,35,4.0
2021-08,MED026,Magnésium 300mg,Supplément,59,269,210,0,35,4.0
2021-09,MED026,Magnésium 300mg,Supplément,80,290,210,0,35,4.0
2021-10,MED026,Magnésium 300mg,Supplément,127,337,210,0,35,4.0
2021-11,MED026,Magnésium 300mg,Supplément,168,378,210,0,35,4.0
2021-12,MED026,Magnésium 300mg,Supplément,197,407,210,0,35,4.0
2022-01,MED026,Magnésium 300mg,Supplément,169,379,210,0,35,4.0
2022-02,MED026,Magnésium 300mg,Supplément,94,304,210,0,35,4.0
2022-03,MED026,Magnésium 300mg,Supplément,112,322,210,0,35,4.0
2022-04,MED026,Magnésium 300mg,Supplément,90,300,210,0,35,4.0
2022-05,MED026,Magnésium 300mg,Supplément,82,292,210,0,35,4.0
2022-06,MED026,Magnésium 300mg,Supplément,20,230,210,0,35,4.0
2022-07,MED026,Magnésium 300mg,Supplément,27,237,210,0,35,4.0
2022-08,MED026,Magnésium 300mg,Supplément,66,276,210,0,35,4.0
2022-09,MED026,Magnésium 300mg,Supplément,89,299,210,0,35,4.0
2022-10,MED026,Magnésium 300mg,Supplément,135,345,210,0,35,4.0
2022-11,MED026,Magnésium 300mg,Supplément,157,367,210,0,35,4.0
2022-12,MED026,Magnésium 300mg,Supplément,201,411,210,0,35,4.0
2023-01,MED026,Magnésium 300mg,Supplément,158,368,210,0,35,4.0
2023-02,MED026,Magnésium 300mg,Supplément,104,314,210,0,35,4.0
2023-03,MED026,Magnésium 300mg,Supplément,107,317,210,0,35,4.0
2023-04,MED026,Magnésium 300mg,Supplément,87,297,210,0,35,4.0
2023-05,MED026,Magnésium 300mg,Supplément,80,290,210,0,35,4.0
2023-06,MED026,Magnésium 300mg,Supplément,50,260,210,0,35,4.0
2023-07,MED026,Magnésium 300mg,Supplément,37,247,210,0,35,4.0
2023-08,MED026,Magnésium 300mg,Supplément,70,280,210,0,35,4.0
2023-09,MED026,Magnésium 300mg,Supplément,105,315,210,0,35,4.0
2023-10,MED026,Magnésium 300mg,Supplément,157,367,210,0,35,4.0
2023-11,MED026,Magnésium 300mg,Supplément,162,372,210,0,35,4.0
2023-12,MED026,Magnésium 300mg,Supplément,225,435,210,0,35,4.0
2024-01,MED026,Magnésium 300mg,Supplément,199,409,210,0,35,4.0
2024-02,MED026,Magnésium 300mg,Supplément,138,348,210,0,35,4.0
2024-03,MED026,Magnésium 300mg,Supplément,125,335,210,0,35,4.0
2024-04,MED026,Magnésium 300mg,Supplément,127,337,210,0,35,4.0
2024-05,MED026,Magnésium 300mg,Supplément,90,300,210,0,35,4.0
2024-06,MED026,Magnésium 300mg,Supplément,29,239,210,0,35,4.0
2024-07,MED026,Magnésium 300mg,Supplément,62,272,210,0,35,4.0
2024-08,MED026,Magnésium 300mg,Supplément,104,314,210,0,35,4.0
2024-09,MED026,Magnésium 300mg,Supplément,117,327,210,0,35,4.0
2024-10,MED026,Magnésium 300mg,Supplément,165,375,210,0,35,4.0
2024-11,MED026,Magnésium 300mg,Supplément,179,389,210,0,35,4.0
2024-12,MED026,Magnésium 300mg,Supplément,225,435,210,0,35,4.0
2025-01,MED026,Magnésium 300mg,Supplément,194,404,210,0,35,4.0
2025-02,MED026,Magnésium 300mg,Supplément,128,338,210,0,35,4.0
2025-03,MED026,Magnésium 300mg,Supplément,118,328,210,0,35,4.0
2020-01,MED027,Fer 80mg,Supplément,284,284,0,0,30,3.0
2020-02,MED027,Fer 80mg,Supplément,69,249,180,0,30,3.0
2020-03,MED027,Fer 80mg,Supplément,45,225,180,0,30,3.0
2020-04,MED027,Fer 80mg,Supplément,42,222,180,0,30,3.0
2020-05,MED027,Fer 80mg,Supplément,25,205,180,0,30,3.0
2020-06,MED027,Fer 80mg,Supplément,8,188,180,0,30,3.0
2020-07,MED027,Fer 80mg,Supplément,12,192,180,0,30,3.0
2020-08,MED027,Fer 80mg,Supplément,25,205,180,0,30,3.0
2020-09,MED027,Fer 80mg,Supplément,54,234,180,0,30,3.0
2020-10,MED027,Fer 80mg,Supplément,98,278,180,0,30,3.0
2020-11,MED027,Fer 80mg,Supplément,93,273,180,0,30,3.0
2020-12,MED027,Fer 80mg,Supplément,131,311,180,0,30,3.0
2021-01,MED027,Fer 80mg,Supplément,102,282,180,0,30,3.0
2021-02,MED027,Fer 80mg,Supplément,53,233,180,0,30,3.0
2021-03,MED027,Fer 80mg,Supplément,49,229,180,0,30,3.0
2021-04,MED027,Fer 80mg,Supplément,65,245,180,0,30,3.0
2021-05,MED027,Fer 80mg,Supplément,27,207,180,0,30,3.0
2021-06,MED027,Fer 80mg,Supplément,3,183,180,0,30,3.0
2021-07,MED027,Fer 80mg,Supplément,9,189,180,0,30,3.0
2021-08,MED027,Fer 80mg,Supplément,28,208,180,0,30,3.0
2021-09,MED027,Fer 80mg,Supplément,55,235,180,0,30,3.0
2021-10,MED027,Fer 80mg,Supplément,87,267,180,0,30,3.0
2021-11,MED027,Fer 80mg,Supplément,124,304,180,0,30,3.0
2021-12,MED027,Fer 80mg,Supplément,154,334,180,0,30,3.0
2022-01,MED027,Fer 80mg,Supplément,110,290,180,0,30,3.0
2022-02,MED027,Fer 80mg,Supplément,70,250,180,0,30,3.0
2022-03,MED027,Fer 80mg,Supplément,54,234,180,0,30,3.0
2022-04,MED027,Fer 80mg,Supplément,58,238,180,0,30,3.0
2022-05,MED027,Fer 80mg,Supplément,33,213,180,0,30,3.0
2022-06,MED027,Fer 80mg,Supplément,4,184,180,0,30,3.0
2022-07,MED027,Fer 80mg,Supplément,13,193,180,0,30,3.0
2022-08,MED027,Fer 80mg,Supplément,33,213,180,0,30,3.0
2022-09,MED027,Fer 80mg,Supplément,67,247,180,0,30,3.0
2022-10,MED027,Fer 80mg,Supplément,82,262,180,0,30,3.0
2022-11,MED027,Fer 80mg,Supplément,133,313,180,0,30,3.0
2022-12,MED027,Fer 80mg,Supplément,160,340,180,0,30,3.0
2023-01,MED027,Fer 80mg,Supplément,142,322,180,0,30,3.0
2023-02,MED027,Fer 80mg,Supplément,72,252,180,0,30,3.0
2023-03,MED027,Fer 80mg,Supplément,79,259,180,0,30,3.0
2023-04,MED027,Fer 80mg,Supplément,60,240,180,0,30,3.0
2023-05,MED027,Fer 80mg,Supplément,36,216,180,0,30,3.0
2023-06,MED027,Fer 80mg,Supplément,13,193,180,0,30,3.0
2023-07,MED027,Fer 80mg,Supplément,17,197,180,0,30,3.0
2023-08,MED027,Fer 80mg,Supplément,50,230,180,0,30,3.0
2023-09,MED027,Fer 80mg,Supplément,84,264,180,0,30,3.0
2023-10,MED027,Fer 80mg,Supplément,99,279,180,0,30,3.0
2023-11,MED027,Fer 80mg,Supplément,126,306,180,0,30,3.0
2023-12,MED027,Fer 80mg,Supplément,166,346,180,0,30,3.0
2024-01,MED027,Fer 80mg,Supplément,149,329,180,0,30,3.0
2024-02,MED027,Fer 80mg,Supplément,89,269,180,0,30,3.0
2024-03,MED027,Fer 80mg,Supplément,86,266,180,0,30,3.0
2024-04,MED027,Fer 80mg,Supplément,86,266,180,0,30,3.0
2024-05,MED027,Fer 80mg,Supplément,55,235,180,0,30,3.0
