date,medication_id,medication_name,category,quantity_sold,unit_price,revenue
2020-01-12,MED026,Magnésium 300mg,Supplément,5,5.2,26.0
2020-01-12,MED027,Fer 80mg,Supplément,4,3.9,15.6
2020-01-12,MED028,Acide Folique 5mg,Supplément,3,3.25,9.75
2020-01-12,MED029,Bisoprolol 5mg,Cardiovasculaire,2,6.5,13.0
2020-01-12,MED030,Ramipril 5mg,Cardiovasculaire,2,7.15,14.3
2020-01-13,MED001,Paracétamol 500mg,Antalgique,29,3.25,94.25
2020-01-13,MED002,Amoxicilline 500mg,Antibiotique,24,10.4,249.6
2020-01-13,MED003,Ibuprofène 400mg,Anti-inflammatoire,23,4.55,104.65
2020-01-13,MED004,Oméprazole 20mg,Gastrique,11,6.5,71.5
2020-01-13,MED005,Metformine 850mg,Diabète,9,5.2,46.8
2020-01-13,MED006,Amlodipine 5mg,Cardiovasculaire,6,8.45,50.7
2020-01-13,MED007,Salbutamol Spray,Respiratoire,9,15.6,140.4
2020-01-13,MED008,Loratadine 10mg,Antihistaminique,6,5.85,35.1
2020-01-13,MED009,Vitamine C 1000mg,Supplément,20,3.9,78.0
2020-01-13,MED010,Doliprane 1000mg,Antalgique,29,3.9,113.1
2020-01-13,MED011,Augmentin 875mg,Antibiotique,11,19.5,214.5
2020-01-13,MED012,Ventoline 100mcg,Respiratoire,7,18.2,127.4
2020-01-13,MED013,Atorvastatine 20mg,Cardiovasculaire,10,9.1,91.0
2020-01-13,MED014,Lévothyroxine 50mcg,Thyroïde,6,7.15,42.9
2020-01-13,MED015,Pantoprazole 40mg,Gastrique,11,7.8,85.8
2020-01-13,MED016,Sertraline 50mg,Psychiatrique,3,11.7,35.1
2020-01-13,MED017,Lansoprazole 30mg,Gastrique,7,7.15,50.05
2020-01-13,MED018,Cétirizine 10mg,Antihistaminique,8,4.55,36.4
2020-01-13,MED019,Diclofénac 50mg,Anti-inflammatoire,15,5.2,78.0
2020-01-13,MED020,Tramadol 50mg,Antalgique,4,7.8,31.2
2020-01-13,MED021,Fluconazole 150mg,Antifongique,2,13.0,26.0
2020-01-13,MED022,Ciprofloxacine 500mg,Antibiotique,9,15.6,140.4
2020-01-13,MED023,Doxycycline 100mg,Antibiotique,5,11.05,55.25
2020-01-13,MED024,Prednisolone 5mg,Corticoïde,9,5.85,52.65
2020-01-13,MED025,Vitamine D3 1000UI,Supplément,14,4.55,63.7
2020-01-13,MED026,Magnésium 300mg,Supplément,13,5.2,67.6
2020-01-13,MED027,Fer 80mg,Supplément,11,3.9,42.9
2020-01-13,MED028,Acide Folique 5mg,Supplément,10,3.25,32.5
2020-01-13,MED029,Bisoprolol 5mg,Cardiovasculaire,6,6.5,39.0
2020-01-13,MED030,Ramipril 5mg,Cardiovasculaire,5,7.15,35.75
2020-01-14,MED001,Paracétamol 500mg,Antalgique,23,3.25,74.75
2020-01-14,MED002,Amoxicilline 500mg,Antibiotique,21,10.4,218.4
2020-01-14,MED003,Ibuprofène 400mg,Anti-inflammatoire,19,4.55,86.45
2020-01-14,MED004,Oméprazole 20mg,Gastrique,14,6.5,91.0
2020-01-14,MED005,Metformine 850mg,Diabète,10,5.2,52.0
2020-01-14,MED006,Amlodipine 5mg,Cardiovasculaire,6,8.45,50.7
2020-01-14,MED007,Salbutamol Spray,Respiratoire,6,15.6,93.6
2020-01-14,MED008,Loratadine 10mg,Antihistaminique,8,5.85,46.8
2020-01-14,MED009,Vitamine C 1000mg,Supplément,19,3.9,74.1
2020-01-14,MED010,Doliprane 1000mg,Antalgique,39,3.9,152.1
2020-01-14,MED011,Augmentin 875mg,Antibiotique,8,19.5,156.0
2020-01-14,MED012,Ventoline 100mcg,Respiratoire,6,18.2,109.2
2020-01-14,MED013,Atorvastatine 20mg,Cardiovasculaire,8,9.1,72.8
2020-01-14,MED014,Lévothyroxine 50mcg,Thyroïde,5,7.15,35.75
2020-01-14,MED015,Pantoprazole 40mg,Gastrique,8,7.8,62.4
2020-01-14,MED016,Sertraline 50mg,Psychiatrique,4,11.7,46.8
2020-01-14,MED017,Lansoprazole 30mg,Gastrique,5,7.15,35.75
2020-01-14,MED018,Cétirizine 10mg,Antihistaminique,8,4.55,36.4
2020-01-14,MED019,Diclofénac 50mg,Anti-inflammatoire,12,5.2,62.4
2020-01-14,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2020-01-14,MED021,Fluconazole 150mg,Antifongique,3,13.0,39.0
2020-01-14,MED022,Ciprofloxacine 500mg,Antibiotique,8,15.6,124.8
2020-01-14,MED023,Doxycycline 100mg,Antibiotique,6,11.05,66.3
2020-01-14,MED024,Prednisolone 5mg,Corticoïde,11,5.85,64.35
2020-01-14,MED025,Vitamine D3 1000UI,Supplément,16,4.55,72.8
2020-01-14,MED026,Magnésium 300mg,Supplément,11,5.2,57.2
2020-01-14,MED027,Fer 80mg,Supplément,13,3.9,50.7
2020-01-14,MED028,Acide Folique 5mg,Supplément,8,3.25,26.0
2020-01-14,MED029,Bisoprolol 5mg,Cardiovasculaire,7,6.5,45.5
2020-01-14,MED030,Ramipril 5mg,Cardiovasculaire,6,7.15,42.9
2020-01-15,MED001,Paracétamol 500mg,Antalgique,32,3.25,104.0
2020-01-15,MED002,Amoxicilline 500mg,Antibiotique,22,10.4,228.8
2020-01-15,MED003,Ibuprofène 400mg,Anti-inflammatoire,20,4.55,91.0
2020-01-15,MED004,Oméprazole 20mg,Gastrique,11,6.5,71.5
2020-01-15,MED005,Metformine 850mg,Diabète,8,5.2,41.6
2020-01-15,MED006,Amlodipine 5mg,Cardiovasculaire,7,8.45,59.15
2020-01-15,MED007,Salbutamol Spray,Respiratoire,6,15.6,93.6
2020-01-15,MED008,Loratadine 10mg,Antihistaminique,6,5.85,35.1
2020-01-15,MED009,Vitamine C 1000mg,Supplément,20,3.9,78.0
2020-01-15,MED010,Doliprane 1000mg,Antalgique,22,3.9,85.8
2020-01-15,MED011,Augmentin 875mg,Antibiotique,8,19.5,156.0
2020-01-15,MED012,Ventoline 100mcg,Respiratoire,4,18.2,72.8
2020-01-15,MED013,Atorvastatine 20mg,Cardiovasculaire,7,9.1,63.7
2020-01-15,MED014,Lévothyroxine 50mcg,Thyroïde,5,7.15,35.75
2020-01-15,MED015,Pantoprazole 40mg,Gastrique,9,7.8,70.2
2020-01-15,MED016,Sertraline 50mg,Psychiatrique,4,11.7,46.8
2020-01-15,MED017,Lansoprazole 30mg,Gastrique,7,7.15,50.05
2020-01-15,MED018,Cétirizine 10mg,Antihistaminique,6,4.55,27.3
2020-01-15,MED019,Diclofénac 50mg,Anti-inflammatoire,8,5.2,41.6
2020-01-15,MED020,Tramadol 50mg,Antalgique,4,7.8,31.2
2020-01-15,MED021,Fluconazole 150mg,Antifongique,2,13.0,26.0
2020-01-15,MED022,Ciprofloxacine 500mg,Antibiotique,8,15.6,124.8
2020-01-15,MED023,Doxycycline 100mg,Antibiotique,5,11.05,55.25
2020-01-15,MED024,Prednisolone 5mg,Corticoïde,8,5.85,46.8
2020-01-15,MED025,Vitamine D3 1000UI,Supplément,11,4.55,50.05
2020-01-15,MED026,Magnésium 300mg,Supplément,13,5.2,67.6
2020-01-15,MED027,Fer 80mg,Supplément,10,3.9,39.0
2020-01-15,MED028,Acide Folique 5mg,Supplément,6,3.25,19.5
2020-01-15,MED029,Bisoprolol 5mg,Cardiovasculaire,5,6.5,32.5
2020-01-15,MED030,Ramipril 5mg,Cardiovasculaire,4,7.15,28.6
2020-01-16,MED001,Paracétamol 500mg,Antalgique,24,3.25,78.0
2020-01-16,MED002,Amoxicilline 500mg,Antibiotique,20,10.4,208.0
2020-01-16,MED003,Ibuprofène 400mg,Anti-inflammatoire,18,4.55,81.9
2020-01-16,MED004,Oméprazole 20mg,Gastrique,10,6.5,65.0
2020-01-16,MED005,Metformine 850mg,Diabète,7,5.2,36.4
2020-01-16,MED006,Amlodipine 5mg,Cardiovasculaire,5,8.45,42.25
2020-01-16,MED007,Salbutamol Spray,Respiratoire,7,15.6,109.2
2020-01-16,MED008,Loratadine 10mg,Antihistaminique,5,5.85,29.25
2020-01-16,MED009,Vitamine C 1000mg,Supplément,16,3.9,62.4
2020-01-16,MED010,Doliprane 1000mg,Antalgique,24,3.9,93.6
2020-01-16,MED011,Augmentin 875mg,Antibiotique,13,19.5,253.5
2020-01-16,MED012,Ventoline 100mcg,Respiratoire,6,18.2,109.2
2020-01-16,MED013,Atorvastatine 20mg,Cardiovasculaire,6,9.1,54.6
2020-01-16,MED014,Lévothyroxine 50mcg,Thyroïde,5,7.15,35.75
2020-01-16,MED015,Pantoprazole 40mg,Gastrique,7,7.8,54.6
2020-01-16,MED016,Sertraline 50mg,Psychiatrique,3,11.7,35.1
2020-01-16,MED017,Lansoprazole 30mg,Gastrique,6,7.15,42.9
2020-01-16,MED018,Cétirizine 10mg,Antihistaminique,8,4.55,36.4
2020-01-16,MED019,Diclofénac 50mg,Anti-inflammatoire,9,5.2,46.8
2020-01-16,MED020,Tramadol 50mg,Antalgique,4,7.8,31.2
2020-01-16,MED021,Fluconazole 150mg,Antifongique,2,13.0,26.0
2020-01-16,MED022,Ciprofloxacine 500mg,Antibiotique,5,15.6,78.0
2020-01-16,MED023,Doxycycline 100mg,Antibiotique,5,11.05,55.25
2020-01-16,MED024,Prednisolone 5mg,Corticoïde,10,5.85,58.5
2020-01-16,MED025,Vitamine D3 1000UI,Supplément,17,4.55,77.35
2020-01-16,MED026,Magnésium 300mg,Supplément,11,5.2,57.2
2020-01-16,MED027,Fer 80mg,Supplément,10,3.9,39.0
2020-01-16,MED028,Acide Folique 5mg,Supplément,7,3.25,22.75
2020-01-16,MED029,Bisoprolol 5mg,Cardiovasculaire,8,6.5,52.0
2020-01-16,MED030,Ramipril 5mg,Cardiovasculaire,6,7.15,42.9
2020-01-17,MED001,Paracétamol 500mg,Antalgique,29,3.25,94.25
2020-01-17,MED002,Amoxicilline 500mg,Antibiotique,18,10.4,187.2
2020-01-17,MED003,Ibuprofène 400mg,Anti-inflammatoire,19,4.55,86.45
2020-01-17,MED004,Oméprazole 20mg,Gastrique,12,6.5,78.0
2020-01-17,MED005,Metformine 850mg,Diabète,8,5.2,41.6
2020-01-17,MED006,Amlodipine 5mg,Cardiovasculaire,6,8.45,50.7
2020-01-17,MED007,Salbutamol Spray,Respiratoire,8,15.6,124.8
2020-01-17,MED008,Loratadine 10mg,Antihistaminique,6,5.85,35.1
2020-01-17,MED009,Vitamine C 1000mg,Supplément,27,3.9,105.3
2020-01-17,MED010,Doliprane 1000mg,Antalgique,40,3.9,156.0
2020-01-17,MED011,Augmentin 875mg,Antibiotique,12,19.5,234.0
2020-01-17,MED012,Ventoline 100mcg,Respiratoire,9,18.2,163.8
2020-01-17,MED013,Atorvastatine 20mg,Cardiovasculaire,9,9.1,81.9
2020-01-17,MED014,Lévothyroxine 50mcg,Thyroïde,5,7.15,35.75
2020-01-17,MED015,Pantoprazole 40mg,Gastrique,11,7.8,85.8
2020-01-17,MED016,Sertraline 50mg,Psychiatrique,5,11.7,58.5
2020-01-17,MED017,Lansoprazole 30mg,Gastrique,6,7.15,42.9
2020-01-17,MED018,Cétirizine 10mg,Antihistaminique,8,4.55,36.4
2020-01-17,MED019,Diclofénac 50mg,Anti-inflammatoire,11,5.2,57.2
2020-01-17,MED020,Tramadol 50mg,Antalgique,4,7.8,31.2
2020-01-17,MED021,Fluconazole 150mg,Antifongique,3,13.0,39.0
2020-01-17,MED022,Ciprofloxacine 500mg,Antibiotique,13,15.6,202.8
2020-01-17,MED023,Doxycycline 100mg,Antibiotique,7,11.05,77.35
2020-01-17,MED024,Prednisolone 5mg,Corticoïde,11,5.85,64.35
2020-01-17,MED025,Vitamine D3 1000UI,Supplément,15,4.55,68.25
2020-01-17,MED026,Magnésium 300mg,Supplément,13,5.2,67.6
2020-01-17,MED027,Fer 80mg,Supplément,10,3.9,39.0
2020-01-17,MED028,Acide Folique 5mg,Supplément,7,3.25,22.75
2020-01-17,MED029,Bisoprolol 5mg,Cardiovasculaire,6,6.5,39.0
2020-01-17,MED030,Ramipril 5mg,Cardiovasculaire,5,7.15,35.75
2020-01-18,MED001,Paracétamol 500mg,Antalgique,26,3.25,84.5
2020-01-18,MED002,Amoxicilline 500mg,Antibiotique,17,10.4,176.8
2020-01-18,MED003,Ibuprofène 400mg,Anti-inflammatoire,20,4.55,91.0
2020-01-18,MED004,Oméprazole 20mg,Gastrique,8,6.5,52.0
2020-01-18,MED005,Metformine 850mg,Diabète,7,5.2,36.4
2020-01-18,MED006,Amlodipine 5mg,Cardiovasculaire,7,8.45,59.15
2020-01-18,MED007,Salbutamol Spray,Respiratoire,8,15.6,124.8
2020-01-18,MED008,Loratadine 10mg,Antihistaminique,5,5.85,29.25
2020-01-18,MED009,Vitamine C 1000mg,Supplément,18,3.9,70.2
2020-01-18,MED010,Doliprane 1000mg,Antalgique,33,3.9,128.7
2020-01-18,MED011,Augmentin 875mg,Antibiotique,7,19.5,136.5
2020-01-18,MED012,Ventoline 100mcg,Respiratoire,6,18.2,109.2
2020-01-18,MED013,Atorvastatine 20mg,Cardiovasculaire,6,9.1,54.6
2020-01-18,MED014,Lévothyroxine 50mcg,Thyroïde,5,7.15,35.75
2020-01-18,MED015,Pantoprazole 40mg,Gastrique,7,7.8,54.6
2020-01-18,MED016,Sertraline 50mg,Psychiatrique,2,11.7,23.4
2020-01-18,MED017,Lansoprazole 30mg,Gastrique,4,7.15,28.6
2020-01-18,MED018,Cétirizine 10mg,Antihistaminique,7,4.55,31.85
2020-01-18,MED019,Diclofénac 50mg,Anti-inflammatoire,11,5.2,57.2
2020-01-18,MED020,Tramadol 50mg,Antalgique,4,7.8,31.2
2020-01-18,MED021,Fluconazole 150mg,Antifongique,2,13.0,26.0
2020-01-18,MED022,Ciprofloxacine 500mg,Antibiotique,6,15.6,93.6
2020-01-18,MED023,Doxycycline 100mg,Antibiotique,7,11.05,77.35
2020-01-18,MED024,Prednisolone 5mg,Corticoïde,7,5.85,40.95
2020-01-18,MED025,Vitamine D3 1000UI,Supplément,13,4.55,59.15
2020-01-18,MED026,Magnésium 300mg,Supplément,12,5.2,62.4
2020-01-18,MED027,Fer 80mg,Supplément,8,3.9,31.2
2020-01-18,MED028,Acide Folique 5mg,Supplément,6,3.25,19.5
2020-01-18,MED029,Bisoprolol 5mg,Cardiovasculaire,6,6.5,39.0
2020-01-18,MED030,Ramipril 5mg,Cardiovasculaire,5,7.15,35.75
2020-01-19,MED001,Paracétamol 500mg,Antalgique,14,3.25,45.5
2020-01-19,MED002,Amoxicilline 500mg,Antibiotique,7,10.4,72.8
2020-01-19,MED003,Ibuprofène 400mg,Anti-inflammatoire,11,4.55,50.05
2020-01-19,MED004,Oméprazole 20mg,Gastrique,6,6.5,39.0
2020-01-19,MED005,Metformine 850mg,Diabète,2,5.2,10.4
2020-01-19,MED006,Amlodipine 5mg,Cardiovasculaire,2,8.45,16.9
2020-01-19,MED007,Salbutamol Spray,Respiratoire,4,15.6,62.4
2020-01-19,MED008,Loratadine 10mg,Antihistaminique,3,5.85,17.55
2020-01-19,MED009,Vitamine C 1000mg,Supplément,9,3.9,35.1
2020-01-19,MED010,Doliprane 1000mg,Antalgique,13,3.9,50.7
2020-01-19,MED011,Augmentin 875mg,Antibiotique,5,19.5,97.5
2020-01-19,MED012,Ventoline 100mcg,Respiratoire,3,18.2,54.6
2020-01-19,MED013,Atorvastatine 20mg,Cardiovasculaire,4,9.1,36.4
2020-01-19,MED014,Lévothyroxine 50mcg,Thyroïde,2,7.15,14.3
2020-01-19,MED015,Pantoprazole 40mg,Gastrique,4,7.8,31.2
2020-01-19,MED016,Sertraline 50mg,Psychiatrique,1,11.7,11.7
2020-01-19,MED017,Lansoprazole 30mg,Gastrique,2,7.15,14.3
2020-01-19,MED018,Cétirizine 10mg,Antihistaminique,3,4.55,13.65
2020-01-19,MED019,Diclofénac 50mg,Anti-inflammatoire,5,5.2,26.0
2020-01-19,MED020,Tramadol 50mg,Antalgique,2,7.8,15.6
2020-01-19,MED021,Fluconazole 150mg,Antifongique,1,13.0,13.0
2020-01-19,MED022,Ciprofloxacine 500mg,Antibiotique,5,15.6,78.0
2020-01-19,MED023,Doxycycline 100mg,Antibiotique,4,11.05,44.2
2020-01-19,MED024,Prednisolone 5mg,Corticoïde,4,5.85,23.4
2020-01-19,MED025,Vitamine D3 1000UI,Supplément,8,4.55,36.4
2020-01-19,MED026,Magnésium 300mg,Supplément,5,5.2,26.0
2020-01-19,MED027,Fer 80mg,Supplément,3,3.9,11.7
2020-01-19,MED028,Acide Folique 5mg,Supplément,3,3.25,9.75
2020-01-19,MED029,Bisoprolol 5mg,Cardiovasculaire,1,6.5,6.5
2020-01-19,MED030,Ramipril 5mg,Cardiovasculaire,2,7.15,14.3
2020-01-20,MED001,Paracétamol 500mg,Antalgique,27,3.25,87.75
2020-01-20,MED002,Amoxicilline 500mg,Antibiotique,24,10.4,249.6
2020-01-20,MED003,Ibuprofène 400mg,Anti-inflammatoire,24,4.55,109.2
2020-01-20,MED004,Oméprazole 20mg,Gastrique,10,6.5,65.0
2020-01-20,MED005,Metformine 850mg,Diabète,9,5.2,46.8
2020-01-20,MED006,Amlodipine 5mg,Cardiovasculaire,4,8.45,33.8
2020-01-20,MED007,Salbutamol Spray,Respiratoire,9,15.6,140.4
2020-01-20,MED008,Loratadine 10mg,Antihistaminique,7,5.85,40.95
2020-01-20,MED009,Vitamine C 1000mg,Supplément,15,3.9,58.5
2020-01-20,MED010,Doliprane 1000mg,Antalgique,38,3.9,148.2
2020-01-20,MED011,Augmentin 875mg,Antibiotique,12,19.5,234.0
2020-01-20,MED012,Ventoline 100mcg,Respiratoire,6,18.2,109.2
2020-01-20,MED013,Atorvastatine 20mg,Cardiovasculaire,9,9.1,81.9
2020-01-20,MED014,Lévothyroxine 50mcg,Thyroïde,7,7.15,50.05
2020-01-20,MED015,Pantoprazole 40mg,Gastrique,9,7.8,70.2
2020-01-20,MED016,Sertraline 50mg,Psychiatrique,4,11.7,46.8
2020-01-20,MED017,Lansoprazole 30mg,Gastrique,6,7.15,42.9
2020-01-20,MED018,Cétirizine 10mg,Antihistaminique,7,4.55,31.85
2020-01-20,MED019,Diclofénac 50mg,Anti-inflammatoire,13,5.2,67.6
2020-01-20,MED020,Tramadol 50mg,Antalgique,4,7.8,31.2
2020-01-20,MED021,Fluconazole 150mg,Antifongique,3,13.0,39.0
2020-01-20,MED022,Ciprofloxacine 500mg,Antibiotique,9,15.6,140.4
2020-01-20,MED023,Doxycycline 100mg,Antibiotique,8,11.05,88.4
2020-01-20,MED024,Prednisolone 5mg,Corticoïde,10,5.85,58.5
2020-01-20,MED025,Vitamine D3 1000UI,Supplément,18,4.55,81.9
2020-01-20,MED026,Magnésium 300mg,Supplément,12,5.2,62.4
2020-01-20,MED027,Fer 80mg,Supplément,10,3.9,39.0
2020-01-20,MED028,Acide Folique 5mg,Supplément,6,3.25,19.5
2020-01-20,MED029,Bisoprolol 5mg,Cardiovasculaire,5,6.5,32.5
2020-01-20,MED030,Ramipril 5mg,Cardiovasculaire,6,7.15,42.9
2020-01-21,MED001,Paracétamol 500mg,Antalgique,30,3.25,97.5
2020-01-21,MED002,Amoxicilline 500mg,Antibiotique,17,10.4,176.8
2020-01-21,MED003,Ibuprofène 400mg,Anti-inflammatoire,26,4.55,118.3
2020-01-21,MED004,Oméprazole 20mg,Gastrique,13,6.5,84.5
2020-01-21,MED005,Metformine 850mg,Diabète,9,5.2,46.8
2020-01-21,MED006,Amlodipine 5mg,Cardiovasculaire,9,8.45,76.05
2020-01-21,MED007,Salbutamol Spray,Respiratoire,7,15.6,109.2
2020-01-21,MED008,Loratadine 10mg,Antihistaminique,5,5.85,29.25
2020-01-21,MED009,Vitamine C 1000mg,Supplément,14,3.9,54.6
2020-01-21,MED010,Doliprane 1000mg,Antalgique,40,3.9,156.0
2020-01-21,MED011,Augmentin 875mg,Antibiotique,12,19.5,234.0
2020-01-21,MED012,Ventoline 100mcg,Respiratoire,6,18.2,109.2
2020-01-21,MED013,Atorvastatine 20mg,Cardiovasculaire,8,9.1,72.8
2020-01-21,MED014,Lévothyroxine 50mcg,Thyroïde,4,7.15,28.6
2020-01-21,MED015,Pantoprazole 40mg,Gastrique,12,7.8,93.6
2020-01-21,MED016,Sertraline 50mg,Psychiatrique,4,11.7,46.8
2020-01-21,MED017,Lansoprazole 30mg,Gastrique,6,7.15,42.9
2020-01-21,MED018,Cétirizine 10mg,Antihistaminique,9,4.55,40.95
2020-01-21,MED019,Diclofénac 50mg,Anti-inflammatoire,12,5.2,62.4
2020-01-21,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2020-01-21,MED021,Fluconazole 150mg,Antifongique,2,13.0,26.0
2020-01-21,MED022,Ciprofloxacine 500mg,Antibiotique,10,15.6,156.0
2020-01-21,MED023,Doxycycline 100mg,Antibiotique,10,11.05,110.5
2020-01-21,MED024,Prednisolone 5mg,Corticoïde,12,5.85,70.2
2020-01-21,MED025,Vitamine D3 1000UI,Supplément,19,4.55,86.45
2020-01-21,MED026,Magnésium 300mg,Supplément,12,5.2,62.4
2020-01-21,MED027,Fer 80mg,Supplément,9,3.9,35.1
2020-01-21,MED028,Acide Folique 5mg,Supplément,7,3.25,22.75
2020-01-21,MED029,Bisoprolol 5mg,Cardiovasculaire,6,6.5,39.0
2020-01-21,MED030,Ramipril 5mg,Cardiovasculaire,7,7.15,50.05
2020-01-22,MED001,Paracétamol 500mg,Antalgique,18,3.25,58.5
2020-01-22,MED002,Amoxicilline 500mg,Antibiotique,22,10.4,228.8
2020-01-22,MED003,Ibuprofène 400mg,Anti-inflammatoire,21,4.55,95.55
2020-01-22,MED004,Oméprazole 20mg,Gastrique,9,6.5,58.5
2020-01-22,MED005,Metformine 850mg,Diabète,6,5.2,31.2
2020-01-22,MED006,Amlodipine 5mg,Cardiovasculaire,4,8.45,33.8
2020-01-22,MED007,Salbutamol Spray,Respiratoire,9,15.6,140.4
2020-01-22,MED008,Loratadine 10mg,Antihistaminique,6,5.85,35.1
2020-01-22,MED009,Vitamine C 1000mg,Supplément,14,3.9,54.6
2020-01-22,MED010,Doliprane 1000mg,Antalgique,24,3.9,93.6
2020-01-22,MED011,Augmentin 875mg,Antibiotique,9,19.5,175.5
2020-01-22,MED012,Ventoline 100mcg,Respiratoire,8,18.2,145.6
2020-01-22,MED013,Atorvastatine 20mg,Cardiovasculaire,7,9.1,63.7
2020-01-22,MED014,Lévothyroxine 50mcg,Thyroïde,3,7.15,21.45
2020-01-22,MED015,Pantoprazole 40mg,Gastrique,7,7.8,54.6
2020-01-22,MED016,Sertraline 50mg,Psychiatrique,3,11.7,35.1
2020-01-22,MED017,Lansoprazole 30mg,Gastrique,3,7.15,21.45
2020-01-22,MED018,Cétirizine 10mg,Antihistaminique,7,4.55,31.85
2020-01-22,MED019,Diclofénac 50mg,Anti-inflammatoire,10,5.2,52.0
2020-01-22,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2020-01-22,MED021,Fluconazole 150mg,Antifongique,3,13.0,39.0
2020-01-22,MED022,Ciprofloxacine 500mg,Antibiotique,10,15.6,156.0
2020-01-22,MED023,Doxycycline 100mg,Antibiotique,7,11.05,77.35
2020-01-22,MED024,Prednisolone 5mg,Corticoïde,7,5.85,40.95
2020-01-22,MED025,Vitamine D3 1000UI,Supplément,19,4.55,86.45
2020-01-22,MED026,Magnésium 300mg,Supplément,12,5.2,62.4
2020-01-22,MED027,Fer 80mg,Supplément,9,3.9,35.1
2020-01-22,MED028,Acide Folique 5mg,Supplément,7,3.25,22.75
2020-01-22,MED029,Bisoprolol 5mg,Cardiovasculaire,5,6.5,32.5
2020-01-22,MED030,Ramipril 5mg,Cardiovasculaire,5,7.15,35.75
2020-01-23,MED001,Paracétamol 500mg,Antalgique,22,3.25,71.5
2020-01-23,MED002,Amoxicilline 500mg,Antibiotique,16,10.4,166.4
2020-01-23,MED003,Ibuprofène 400mg,Anti-inflammatoire,21,4.55,95.55
2020-01-23,MED004,Oméprazole 20mg,Gastrique,9,6.5,58.5
2020-01-23,MED005,Metformine 850mg,Diabète,7,5.2,36.4
2020-01-23,MED006,Amlodipine 5mg,Cardiovasculaire,6,8.45,50.7
2020-01-23,MED007,Salbutamol Spray,Respiratoire,7,15.6,109.2
2020-01-23,MED008,Loratadine 10mg,Antihistaminique,7,5.85,40.95
2020-01-23,MED009,Vitamine C 1000mg,Supplément,10,3.9,39.0
2020-01-23,MED010,Doliprane 1000mg,Antalgique,34,3.9,132.6
2020-01-23,MED011,Augmentin 875mg,Antibiotique,12,19.5,234.0
2020-01-23,MED012,Ventoline 100mcg,Respiratoire,4,18.2,72.8
2020-01-23,MED013,Atorvastatine 20mg,Cardiovasculaire,7,9.1,63.7
2020-01-23,MED014,Lévothyroxine 50mcg,Thyroïde,4,7.15,28.6
2020-01-23,MED015,Pantoprazole 40mg,Gastrique,6,7.8,46.8
2020-01-23,MED016,Sertraline 50mg,Psychiatrique,3,11.7,35.1
2020-01-23,MED017,Lansoprazole 30mg,Gastrique,5,7.15,35.75
2020-01-23,MED018,Cétirizine 10mg,Antihistaminique,9,4.55,40.95
2020-01-23,MED019,Diclofénac 50mg,Anti-inflammatoire,12,5.2,62.4
2020-01-23,MED020,Tramadol 50mg,Antalgique,5,7.8,39.0
2020-01-23,MED021,Fluconazole 150mg,Antifongique,2,13.0,26.0
2020-01-23,MED022,Ciprofloxacine 500mg,Antibiotique,7,15.6,109.2
2020-01-23,MED023,Doxycycline 100mg,Antibiotique,6,11.05,66.3
2020-01-23,MED024,Prednisolone 5mg,Corticoïde,9,5.85,52.65
2020-01-23,MED025,Vitamine D3 1000UI,Supplément,11,4.55,50.05
2020-01-23,MED026,Magnésium 300mg,Supplément,13,5.2,67.6
2020-01-23,MED027,Fer 80mg,Supplément,9,3.9,35.1
2020-01-23,MED028,Acide Folique 5mg,Supplément,6,3.25,19.5
2020-01-23,MED029,Bisoprolol 5mg,Cardiovasculaire,6,6.5,39.0
2020-01-23,MED030,Ramipril 5mg,Cardiovasculaire,5,7.15,35.75
2020-01-24,MED001,Paracétamol 500mg,Antalgique,28,3.25,91.0
2020-01-24,MED002,Amoxicilline 500mg,Antibiotique,25,10.4,260.0
2020-01-24,MED003,Ibuprofène 400mg,Anti-inflammatoire,21,4.55,95.55
2020-01-24,MED004,Oméprazole 20mg,Gastrique,13,6.5,84.5
2020-01-24,MED005,Metformine 850mg,Diabète,10,5.2,52.0
2020-01-24,MED006,Amlodipine 5mg,Cardiovasculaire,7,8.45,59.15
2020-01-24,MED007,Salbutamol Spray,Respiratoire,10,15.6,156.0
2020-01-24,MED008,Loratadine 10mg,Antihistaminique,6,5.85,35.1
2020-01-24,MED009,Vitamine C 1000mg,Supplément,24,3.9,93.6
2020-01-24,MED010,Doliprane 1000mg,Antalgique,35,3.9,136.5
2020-01-24,MED011,Augmentin 875mg,Antibiotique,11,19.5,214.5
2020-01-24,MED012,Ventoline 100mcg,Respiratoire,8,18.2,145.6
2020-01-24,MED013,Atorvastatine 20mg,Cardiovasculaire,8,9.1,72.8
2020-01-24,MED014,Lévothyroxine 50mcg,Thyroïde,4,7.15,28.6
2020-01-24,MED015,Pantoprazole 40mg,Gastrique,7,7.8,54.6
2020-01-24,MED016,Sertraline 50mg,Psychiatrique,5,11.7,58.5
2020-01-24,MED017,Lansoprazole 30mg,Gastrique,5,7.15,35.75
2020-01-24,MED018,Cétirizine 10mg,Antihistaminique,11,4.55,50.05
2020-01-24,MED019,Diclofénac 50mg,Anti-inflammatoire,8,5.2,41.6
2020-01-24,MED020,Tramadol 50mg,Antalgique,7,7.8,54.6
2020-01-24,MED021,Fluconazole 150mg,Antifongique,3,13.0,39.0
